PRICE,DISCOUNT_AMT,STD_DISCOUNT_AMT,AMT,QTY,age,std_age,educ,size_hh,income cat,income_est,std_income_est,Min_TIER,TENURE,std_TENURE,sales_pcnt,spring_pcnt,fall_pcnt,holiday_pcnt,sales_prop,spring_prop,fall_prop,holiday_prop,std_sales_prop,std_spring_prop,std_fall_prop,std_holiday_prop,bts_pcnt,bts_prop,clearance_pcnt,std_bts_prop,std_clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,std_WEB,std_PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,pcnt_m_prod,pcnt_w_prod,prop_m_prod,prop_f_prod,std_prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,std_product_cat_count,std_em_rcvd,std_dm_rcvd,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,std_timeuntil_2,std_timeuntil_3,std_timeuntil_4,std_timeuntil_5,std_up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,std_EDUC_YEARS,std_LENGTH_OF_RESIDENCE
14.79,0,0.48206963,59.16,4,31,-0.050466011,1,2,85k-115k,105,1.068253599,2,659,-0.40618233,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,2,27,4,-1.281653063,-1.018728553,-0.166513302,0,0,0,322,,,,2,0.81953965,,,,-0.5575932,0,0,0,0,0,1,0,0,0,14,1,13,-0.703927834,-0.093814032
14.85,0,0.48206963,59.4,4,37,0.578438824,1,1,85k-115k,105,1.068253599,2,666,-0.386371864,0,0.168,0,0.832,0,0.17,0,0.83,-0.677308354,-0.363199789,-0.743819183,1.839706886,0,0,0.17,-0.305775062,0.235364541,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,1,168,0,-1.653627847,0.758201169,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,1,0,0,0,0,14,1,0,-0.703927834,-1.435431194
14.855,0,0.48206963,59.42,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,622,-0.51089479,0.303,0,0.697,0,0.3,0,0.7,0,0.257698554,-0.834975019,1.250138406,-0.666278948,0.697,0.7,0.23,3.330426594,0.51917776,1,0,2,-0.429593756,-0.932638373,0,0.697,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,174,3,-0.90967828,0.833815199,-0.394623518,0,0,0,410,1,,,3,1.257861004,-0.760771274,,,0.076787774,0,0,0,1,0,0,0,0,0,16,0,2,0.172498868,-1.229028553
14.9,-36.4,0.217400701,59.6,4,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,1198,1.119223517,0.413,-0.413,0,1,,,,,,,,,0,,0.14,,0.093457932,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,1,0,0,0,0,1,,,,2,4,111,11,-0.537703497,0.039867877,1.430258206,0,1,1,91,69,44,333,5,-0.331053904,-0.364914602,-0.481476946,1.491419765,1.345549722,0,0,0,0,0,1,0,0,0,12,1,13,-1.580354536,-0.093814032
14.925,-19.9,0.337374254,59.7,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,398,-1.144829688,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,168,0,-1.281653063,0.758201169,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,1,0,18,0,3,1.04892557,-1.125827233
14.95,0,0.48206963,59.8,4,17,-1.517910626,1,1,85k-115k,105,1.068253599,2,826,0.066438777,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,1,24,5,-1.653627847,-1.056535569,0.061596913,1,1,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,14,1,5,-0.703927834,-0.919424593
14.955,0,0.48206963,59.82,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,1257,1.286197441,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.16,-0.305775062,0.188062338,1,0,3,-0.429593756,-0.497204335,0,0.5,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,6,0,-0.537703497,-1.283377661,-1.078954164,0,0,0,537,,,,2,1.890438413,,,,-0.5575932,0,0,0,1,0,0,0,0,0,16,1,23,0.172498868,0.93819917
14.9725,-26.45,0.289748389,59.89,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,257,-1.543869065,0.61,0,0.39,0,0.61,0,0.39,0,1.223872358,-0.834975019,0.367100045,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0,0,0.5,0,0,1,0,1,0.864570794,2,3,99,0,-0.90967828,-0.111360185,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,1,0,0,0,0,0,14,1,14,-0.703927834,0.009387289
15.175,-22.45,0.318832887,60.7,4,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,1073,0.765465204,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0.187,0,0,0.329,0,1,0,1,0.864570794,2,5,13,5,-0.165728714,-1.195161292,0.061596913,1,1,1,67,66,339,347,5,-0.450596091,-0.382378867,1.43806423,1.584391824,1.345549722,1,0,0,0,0,0,0,0,0,18,1,17,1.04892557,0.318991249
15.205,0,0.48206963,60.82,4,17,-1.517910626,1,2,85k-115k,105,1.068253599,2,1197,1.116393451,0,0,0.705,0.295,0,0,0.71,0.3,-0.677308354,-0.834975019,1.278623515,0.239499064,0.493,0.49,0.36,2.239566097,1.134106402,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0.296,0.197,0.295,0,0,0,1,0,1,0.864570794,2,8,63,8,0.950195636,-0.565044369,0.74592756,0,1,0,490,91,238,,4,1.656334962,-0.236843326,0.780865387,,0.711168748,0,0,1,0,0,0,0,0,0,16,1,5,0.172498868,-0.919424593
15.21,-4,0.452985133,60.84,4,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,1032,0.649432477,0.737,0.263,0,0,0.74,0.26,0,0,1.629042018,-0.113436432,-0.743819183,-0.666278948,0,0,0.15,-0.305775062,0.140760135,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,4,158,0,-0.537703497,0.632177784,-1.078954164,0,1,0,102,,,,2,-0.276263734,,,,-0.5575932,0,0,0,1,0,0,0,0,0,14,1,13,-0.703927834,-0.093814032
15.31,0,0.48206963,61.24,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,534,-0.759940643,0,0.837,0,0.163,0,0.84,0,0.16,-0.677308354,1.496149645,-0.743819183,-0.183197342,0,0,0.39,-0.305775062,1.276013011,1,0,2,-0.429593756,-0.932638373,0,0.551,0.449,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,175,6,-1.281653063,0.846417538,0.289707129,1,0,0,234,,,,2,0.381218296,,,,-0.5575932,0,0,0,0,0,0,0,0,1,9,0,19,-2.894994589,0.525393889
15.3975,-147.19,-0.588167175,61.59,4,17,-1.517910626,1,2,25k-45k,35,-1.048080532,2,622,-0.51089479,-0.095,1.095,0,0,0.08,0.92,0,0,-0.427973179,1.718161518,-0.743819183,-0.666278948,0.347,0.29,0,1.200651338,-0.568772913,0.5,0.5,4,1.540561103,-0.061770298,0,0,0,0,0,0.302,0.325,0,0,0.244,0,1,0,1,0.864570794,2,4,152,5,-0.537703497,0.556563753,0.061596913,0,1,0,199,279,32,,4,0.20688594,0.857583942,-0.559559977,,0.711168748,0,0,0,1,0,0,0,0,0,14,0,0,-0.703927834,-1.435431194
15.415,0,0.48206963,61.66,4,17,-1.517910626,1,2,85k-115k,105,1.068253599,2,483,-0.904274035,0.486,0.514,0,0,0.49,0.51,0,0,0.849869595,0.58035067,-0.743819183,-0.666278948,0,0,0.49,-0.305775062,1.749035043,1,0,3,-0.429593756,-0.497204335,0,0.291,0.486,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,174,4,-0.90967828,0.833815199,-0.166513302,0,1,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,16,1,7,0.172498868,-0.713021953
15.4225,-18.05,0.350825835,61.69,4,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,842,0.111719841,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,4,11,4,-0.537703497,-1.220365969,-0.166513302,0,1,0,6,20,,,3,-0.754432484,-0.650164263,,,0.076787774,0,0,0,0,0,0,0,0,1,16,1,2,0.172498868,-1.229028553
15.4275,-43.89,0.162939979,61.71,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,966,0.462648088,0.452,0.548,0,0,0.45,0.55,0,0,0.725202008,0.691356606,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0.548,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,7,8,5,0.578220853,-1.258172984,0.061596913,0,0,0,91,,,,2,-0.331053904,,,,-0.5575932,0,0,0,1,0,0,0,0,0,16,1,15,0.172498868,0.112588609
15.4575,-7.9,0.424627747,61.83,4,17,-1.517910626,1,3,45k-65k,55,-0.443413637,2,1008,0.581510881,0,0.305,0.695,0,0,0.31,0.7,0,-0.677308354,0.025320988,1.250138406,-0.666278948,0,0,0.22,-0.305775062,0.471875557,1,0,5,-0.429593756,0.37366374,0,0,0.533,0,0,0,0.305,0,0,0,0.695,0.305,0.7,0.31,-0.699840264,2,6,176,12,0.20624607,0.859019876,1.658368422,1,1,0,1,263,232,5,5,-0.779337107,0.764441196,0.741823871,-0.686782746,1.345549722,0,0,1,0,0,0,0,0,0,18,1,13,1.04892557,-0.093814032
15.575,0,0.48206963,62.3,4,37,0.578438824,1,1,85k-115k,105,1.068253599,2,1006,0.575850748,-0.744,0,0,1.744,0.3,0,0,0.7,0.257698554,-0.834975019,-0.743819183,1.44720308,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0.681,0,0,0,0,0,0,0,0,0.84,0.16,0.84,0.16,-1.039929625,2,3,6,5,-0.90967828,-1.283377661,0.061596913,0,0,0,24,,,,2,-0.664775844,,,,-0.5575932,0,0,0,0,0,1,0,0,0,14,1,23,-0.703927834,0.93819917
15.6,0,0.48206963,62.4,4,17,-1.517910626,1,2,85k-115k,105,1.068253599,2,300,-1.422176205,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.47,-0.305775062,1.654430637,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0.32,0,0.2,0.48,0,0,0,1,0,1,0.864570794,2,5,171,3,-0.165728714,0.796008184,-0.394623518,1,1,0,268,,,,2,0.550569729,,,,-0.5575932,0,0,1,0,0,0,0,0,0,18,1,32,1.04892557,1.867011052
15.6075,-62.44,0.028060621,62.43,4,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,1033,0.652262544,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.15,-0.305775062,0.140760135,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0.28,0.48,0,0.24,0,1,0,1,0.864570794,2,5,171,8,-0.165728714,0.796008184,0.74592756,0,1,0,111,,,,2,-0.231435414,,,,-0.5575932,0,0,0,0,0,0,0,0,1,18,1,20,1.04892557,0.62859521
15.695,-30,0.263935898,62.78,4,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,862,0.168321171,0.476,0,0.524,0,0.48,0,0.52,0,0.818702698,-0.834975019,0.737406455,-0.666278948,0,0,0,-0.305775062,-0.568772913,0.5,0.5,2,1.540561103,-0.932638373,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,6,204,4,0.20624607,1.211885353,-0.166513302,1,1,0,14,86,265,,4,-0.714585088,-0.265950435,0.956552206,,0.711168748,1,0,0,0,0,0,0,0,0,12,1,7,-1.580354536,-0.713021953
15.74,0,0.48206963,62.96,4,17,-1.517910626,1,2,85k-115k,105,1.068253599,2,1031,0.646602411,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.24,-0.305775062,0.566479964,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0.381,0.143,0.286,0,0.19,0,1,0,1,0.864570794,2,7,81,0,0.578220853,-0.338202277,-1.078954164,0,1,0,295,,,,2,0.685054689,,,,-0.5575932,0,0,1,0,0,0,0,0,0,16,1,9,0.172498868,-0.506619312
15.945,-5.24,0.443968938,63.78,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,534,-0.759940643,0.535,0.465,0,0,0.54,0.47,0,0,1.00570408,0.469344734,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0.803,0,0,0,0,1,0,1,0.864570794,2,3,12,2,-0.90967828,-1.20776363,-0.622733733,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,12,1,5,-1.580354536,-0.919424593
15.96,0,0.48206963,63.84,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,1288,1.373929503,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0.313,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,7,10,11,0.578220853,-1.232968307,1.430258206,1,0,0,422,382,,,3,1.317632098,1.457190371,,,0.076787774,0,0,0,1,0,0,0,0,0,14,1,32,-0.703927834,1.867011052
16.0975,-23.8,0.309016869,64.39,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,250,-1.563679531,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,2,11,0,-1.281653063,-1.220365969,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,16,0,12,0.172498868,-0.197015352
16.0975,0,0.48206963,64.39,4,37,0.578438824,1,1,85k-115k,105,1.068253599,2,896,0.264543432,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0.522,0,0,0,0,1,0,1,0.864570794,2,4,12,0,-0.537703497,-1.20776363,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,14,1,0,-0.703927834,-1.435431194
16.2,0,0.48206963,64.8,4,17,-1.517910626,1,2,85k-115k,105,1.068253599,2,1079,0.782445603,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0.462,0.2,0,0,0,0,0,0,0,0,0.8,0.2,0.8,0.2,-0.949239129,2,6,113,0,0.20624607,0.065072554,-1.078954164,0,1,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,0,26,1.04892557,1.247803131
16.21,0,0.48206963,64.84,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,421,-1.079738158,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0.463,0.46,0.46,2.083728883,1.607128434,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0.463,0.537,0,0,0,0,1,0,1,0.864570794,2,2,13,4,-1.281653063,-1.195161292,-0.166513302,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,14,1,1,-0.703927834,-1.332229873
16.25,0,0.48206963,65,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,755,-0.134495945,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.1,-0.305775062,-0.095750881,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0.424,0,0.576,0,1,0,1,0.864570794,2,6,174,7,0.20624607,0.833815199,0.517817344,0,0,0,294,,,,2,0.680073765,,,,-0.5575932,1,0,0,0,0,0,0,0,0,14,1,7,-0.703927834,-0.713021953
16.4,-26,0.293020395,65.6,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,973,0.482458553,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,168,0,-0.90967828,0.758201169,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,7,1.04892557,-0.713021953
16.4525,-43.88,0.16301269,65.81,4,37,0.578438824,1,,45k-65k,55,-0.443413637,2,1123,0.906968529,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.04,-0.305775062,-0.3795641,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,5,14,7,-0.165728714,-1.182558953,0.517817344,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,12,1,13,-1.580354536,-0.093814032
16.47,0,0.48206963,65.88,4,18,-1.413093154,1,1,85k-115k,105,1.068253599,2,1355,1.563543959,0.5,0,0.5,0,0.5,0,0.5,0,0.881036492,-0.834975019,0.680436238,-0.666278948,0,0,0.57,-0.305775062,2.127452669,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,5,0,-0.165728714,-1.295979999,-1.078954164,0,1,0,387,496,146,3,5,1.143299741,2.120832438,0.182228817,-0.700064469,1.345549722,1,0,0,0,0,0,0,0,0,16,1,10,0.172498868,-0.403417992
16.48,-16,0.36573164,65.92,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,403,-1.130679355,0.909,0,0.091,0,0.91,0,0.09,0,2.158879266,-0.834975019,-0.487453207,-0.666278948,-0.454,0.45,0.55,2.031783145,2.032848262,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0,0,0,0.727,0,1,0,1,0.864570794,2,3,9,4,-0.90967828,-1.245570646,-0.166513302,0,0,0,27,,,,2,-0.64983307,,,,-0.5575932,0,0,1,0,0,0,0,0,0,9,0,31,-2.894994589,1.763809731
16.49,0,0.48206963,65.96,4,17,-1.517910626,1,1,85k-115k,105,1.068253599,2,1271,1.325818372,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.9,-0.305775062,3.688425374,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0.364,0,0.636,0,1,0,1,0.864570794,2,7,6,0,0.578220853,-1.283377661,-1.078954164,1,1,0,282,903,,,3,0.620302671,4.490151046,,,0.076787774,0,0,1,0,0,0,0,0,0,18,1,21,1.04892557,0.73179653
16.5075,-9.95,0.409721942,66.03,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,368,-1.229731683,0,0.245,0.755,0,0,0.25,0.76,0,-0.677308354,-0.141187917,1.421049057,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0.245,0,0,0.504,0,1,0,1,0.864570794,2,4,178,5,-0.537703497,0.884224553,0.061596913,0,0,0,108,,,,2,-0.246378188,,,,-0.5575932,0,0,0,0,1,0,0,0,0,14,0,8,-0.703927834,-0.609820632
16.54,0,0.48206963,66.16,4,17,-1.517910626,1,1,85k-115k,105,1.068253599,2,359,-1.255202282,0,0.302,0.698,0,0,0.3,0.7,0,-0.677308354,-0.002430496,1.250138406,-0.666278948,0,0,0.44,-0.305775062,1.512524027,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0.372,0,0,0.302,0.326,0,0,1,0,1,0.864570794,2,3,176,6,-0.90967828,0.859019876,0.289707129,0,1,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,1,0,16,0,7,0.172498868,-0.713021953
16.64,0,0.48206963,66.56,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,849,0.131530307,0,0,0.775,0.225,0,0,0.78,0.23,-0.677308354,-0.834975019,1.478019274,0.028150861,0,0,0.45,-0.305775062,1.559826231,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,4,173,4,-0.537703497,0.821212861,-0.166513302,0,0,0,9,47,,,3,-0.739489711,-0.492985879,,,0.076787774,1,0,0,0,0,0,0,0,0,18,1,24,1.04892557,1.04140049
16.73,0,0.48206963,66.92,4,37,0.578438824,1,3,85k-115k,105,1.068253599,2,663,-0.394862064,0,0.47,0.261,0.269,0,0.47,0.26,0.27,-0.677308354,0.469344734,-0.003206364,0.148921263,0,0,0.27,-0.305775062,0.708386573,1,0,4,-0.429593756,-0.061770298,0,0.47,0.261,0,0,0.269,0,0,0,0,0.731,0.269,0.73,0.27,-0.790530761,2,4,96,5,-0.537703497,-0.1491672,0.061596913,0,0,0,154,,,,2,-0.017255662,,,,-0.5575932,0,1,0,0,0,0,0,0,0,14,1,17,-0.703927834,0.318991249
16.825,-77.3,-0.079988288,67.3,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1300,1.407890301,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0.148,0.593,0,0,0,1,0,1,0.864570794,2,7,4,0,0.578220853,-1.308582338,-1.078954164,0,0,0,94,1,,,3,-0.31611113,-0.760771274,,,0.076787774,1,0,0,0,0,0,0,0,0,14,1,21,-0.703927834,0.73179653
16.91,0,0.48206963,67.64,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,688,-0.324110401,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0.588,0,0,0,0,1,0,1,0.864570794,2,3,176,3,-0.90967828,0.859019876,-0.394623518,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,0,9,0.172498868,-0.506619312
16.925,0,0.48206963,67.7,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,1296,1.396570035,0,0.575,0,0.425,0,0.58,0,0.43,-0.677308354,0.774611059,-0.743819183,0.632002869,0,0,0.08,-0.305775062,-0.190355288,1,0,2,-0.429593756,-0.932638373,0,0,0.797,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,9,11,-0.165728714,-1.245570646,1.430258206,1,0,0,70,324,73,135,5,-0.435653318,1.119547916,-0.292776288,0.176529225,1.345549722,0,0,0,0,0,0,0,0,1,16,1,21,0.172498868,0.73179653
16.93,-13,0.387545013,67.72,4,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,333,-1.328784011,0.516,0,0.484,0,0.52,0,0.48,0,0.943370286,-0.834975019,0.623466021,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,4,-0.429593756,-0.061770298,0,0.221,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,100,4,-0.537703497,-0.098757846,-0.166513302,0,0,0,25,,,,2,-0.659794919,,,,-0.5575932,0,0,0,0,1,0,0,0,0,16,0,11,0.172498868,-0.300216672
16.95,0,0.48206963,67.8,4,37,0.578438824,1,2,85k-115k,105,1.068253599,2,1007,0.578680815,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0.442,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,4,24,9,-0.537703497,-1.056535569,0.974037775,1,0,0,364,,,,2,1.028738478,,,,-0.5575932,0,1,0,0,0,0,0,0,0,16,1,7,0.172498868,-0.713021953
17.075,0,0.48206963,68.3,4,48,1.731431021,1,1,85k-115k,105,1.068253599,2,1260,1.294687641,0.154,0.846,0,0,0.15,0.85,0,0,-0.2098049,1.523901129,-0.743819183,-0.666278948,0,0,0.34,-0.305775062,1.039501995,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0.563,0,1,0,1,0.864570794,2,4,8,1,-0.537703497,-1.258172984,-0.850843949,0,0,0,286,,,,2,0.640226369,,,,-0.5575932,0,0,1,0,0,0,0,0,0,18,1,23,1.04892557,0.93819917
17.09,0,0.48206963,68.36,4,37,0.578438824,1,1,85k-115k,105,1.068253599,2,1323,1.472981831,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.49,-0.305775062,1.749035043,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0.272,0,0,0.728,0,1,0,1,0.864570794,2,6,181,4,0.20624607,0.922031569,-0.166513302,0,0,0,568,,,,2,2.044847071,,,,-0.5575932,0,0,0,0,1,0,0,0,0,14,1,25,-0.703927834,1.14460181
17.095,-16.49,0.362168789,68.38,4,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,853,0.142850573,0.219,0.781,0,0,0.22,0.78,0,0,0.008363378,1.329640741,-0.743819183,-0.666278948,0,0,0.41,-0.305775062,1.370617418,0.8,0.2,4,0.358468188,-0.061770298,0,0,0,0,0,0,0,0.591,0,0.409,0,1,0,1,0.864570794,2,5,172,3,-0.165728714,0.808610523,-0.394623518,0,1,0,8,144,361,90,5,-0.744470635,0.071692021,1.581216453,-0.122309534,1.345549722,1,0,0,0,0,0,0,0,0,18,1,22,1.04892557,0.83499785
17.22,0,0.48206963,68.88,4,17,-1.517910626,1,2,85k-115k,105,1.068253599,2,769,-0.094875014,0.174,0.55,0.276,0,0.17,0.55,0.28,0,-0.147471106,0.691356606,0.053763853,-0.666278948,0,0,0.4,-0.305775062,1.323315215,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0.45,0.115,0,0,0,0,1,0,1,0.864570794,2,8,181,9,0.950195636,0.922031569,0.974037775,1,1,0,1,1,12,424,5,-0.779337107,-0.760771274,-0.689698362,2.095738145,1.345549722,0,0,0,0,1,0,0,0,0,16,1,2,0.172498868,-1.229028553
