PRICE,DISCOUNT_AMT,STD_DISCOUNT_AMT,AMT,QTY,age,std_age,educ,size_hh,income_cat,income_est,std_income_est,Min_TIER,TENURE,std_TENURE,sales_pcnt,spring_pcnt,fall_pcnt,holiday_pcnt,sales_prop,spring_prop,fall_prop,holiday_prop,std_sales_prop,std_spring_prop,std_fall_prop,std_holiday_prop,bts_pcnt,bts_prop,clearance_pcnt,std_bts_prop,std_clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,std_WEB,std_PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,pcnt_m_prod,pcnt_w_prod,prop_m_prod,prop_f_prod,std_prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,std_product_cat_count,std_em_rcvd,std_dm_rcvd,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,std_timeuntil_2,std_timeuntil_3,std_timeuntil_4,std_timeuntil_5,std_up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,std_EDUC_YEARS,std_LENGTH_OF_RESIDENCE,CLUSTER,DISTANCE
4.26E-14,-31.91,0.25004805,4.26E-14,1,37,0.578438824,1,3,lt25k,12.5,-1.728330788,2,808,0.01549758,0,0,0,0,0,0,0,0,-0.677308354,-0.834975019,-0.743819183,-0.666278948,0,0,0.59,-0.305775062,2.222057075,0,1,6,3.510715962,0.809097778,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,8,21,0,0.950195636,-1.094342584,-1.078954164,1,1,0,3,3,12,,4,-0.769375258,-0.749128431,-0.689698362,,0.711168748,0,0,0,1,0,0,0,0,0,16,1,10,0.172498868,-0.403417992,5,4.4703213165
0.98,-43.92,0.162721845,0.98,1,52,2.150700911,,3,45k-65k,55,-0.443413637,2,96,-1.999509773,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,6,-0.429593756,0.809097778,0,0,-14.265,0,0,0,0,0,0,0,-44.816,45.816,0.49,0.51,-0.246387784,2,6,4,0,0.20624607,-1.308582338,-1.078954164,1,0,0,25,,,,2,-0.659794919,,,,-0.5575932,0,0,0,0,0,0,0,0,1,14,1,27,-0.703927834,1.351004451,2,3.9011981318
0.99,0,0.48206963,0.99,1,17,-1.517910626,1,1,lt25k,12.5,-1.728330788,2,1035,0.657922677,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.03,-0.305775062,-0.426866304,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,1,179,0,-1.653627847,0.896826892,-1.078954164,0,1,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,0,1,9,1,1,-2.894994589,-1.332229873,1,4.2390731944
3.99,-19.98,0.336792564,3.99,1,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,1132,0.932439128,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.01,-0.305775062,-0.52147071,1,0,2,-0.429593756,-0.932638373,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,14,0,-0.165728714,-1.182558953,-1.078954164,1,0,0,308,644,,,3,0.749806708,2.982402841,,,0.076787774,0,0,0,0,1,0,0,0,0,18,1,22,1.04892557,0.83499785,2,3.0615147304
5.09,-0.9,0.475525619,5.09,1,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,759,-0.123175679,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,3,174,2,-0.90967828,0.833815199,-0.622733733,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,0,10,1.04892557,-0.403417992,2,2.3942046984
6.89,-15,0.373002764,6.89,1,37,0.578438824,2,2,45k-65k,55,-0.443413637,2,1253,1.274877175,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,8,9,0,0.950195636,-1.245570646,-1.078954164,0,0,0,14,77,1,106,5,-0.714585088,-0.318343229,-0.761274473,-0.016055753,1.345549722,1,0,0,0,0,0,0,0,0,14,1,12,-0.703927834,-0.197015352,1,3.6700068645
6.97,-0.77,0.476470865,6.97,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,889,0.244732967,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,3,174,7,-0.90967828,0.833815199,0.517817344,0,0,0,457,,,,2,1.491964455,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,11,0.172498868,-0.300216672,1,2.7761485119
7.45,-37.45,0.209766021,7.45,1,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,80,-2.044790837,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,3,-0.429593756,-0.497204335,0,0,0,0,0,0,3.646,0,0,-2.646,0,1,0,1,0.864570794,2,3,0,0,-0.90967828,-1.358991692,-1.078954164,1,1,1,12,,,,2,-0.724546937,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,0,18,0.172498868,0.422192569,2,4.0438591375
7.9,0,0.48206963,7.9,1,34,0.263986406,,1,45k-65k,55,-0.443413637,2,677,-0.355241133,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,0,1,1,3.510715962,-1.368072411,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,1,101,3,-1.653627847,-0.086155508,-0.394623518,1,1,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,1,0,0,0,12,0,22,-1.580354536,0.83499785,5,3.4279603527
8,-29.9,0.26466301,8,1,30,-0.155283484,,2,45k-65k,55,-0.443413637,2,1048,0.694713541,0,0,0,0,0,0,0,0,-0.677308354,-0.834975019,-0.743819183,-0.666278948,0,0,0.18,-0.305775062,0.282666744,0,1,2,3.510715962,-0.932638373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.402691609,2,5,5,2,-0.165728714,-1.295979999,-0.622733733,1,1,0,2,106,836,,4,-0.774356182,-0.149522002,4.672003092,,0.711168748,0,0,1,0,0,0,0,0,0,18,1,22,1.04892557,0.83499785,5,3.317396826
8,-19,0.343918266,8,1,24,-0.784188319,1,2,45k-65k,55,-0.443413637,2,1142,0.960739793,0,0,0,0,0,0,0,0,-0.677308354,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,0,1,2,3.510715962,-0.932638373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.402691609,2,7,170,2,0.578220853,0.783405846,-0.622733733,1,1,1,8,6,129,925,5,-0.744470635,-0.731664166,0.071611189,5.422809664,1.345549722,0,0,0,0,0,0,0,1,0,14,1,17,-0.703927834,0.318991249,5,3.5075215185
8.41,-1.49,0.471235655,8.41,1,37,0.578438824,1,,45k-65k,55,-0.443413637,2,1099,0.839046933,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,3,4,0,-0.90967828,-1.308582338,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,10,0.172498868,-0.403417992,2,2.6304617218
8.45,0,0.48206963,8.45,1,17,-1.517910626,1,2,45k-65k,55,-0.443413637,2,1314,1.447511232,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.04,-0.305775062,-0.3795641,1,0,4,-0.429593756,-0.061770298,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,8,7,8,0.950195636,-1.270775322,0.74592756,0,1,0,45,626,2,,4,-0.56017643,2.877617252,-0.754767554,,0.711168748,1,0,0,0,0,0,0,0,0,14,1,19,-0.703927834,0.525393889,2,4.4287962597
8.99,0,0.48206963,8.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1089,0.810746268,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.2,-0.305775062,0.377271151,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.864570794,2,8,26,0,0.950195636,-1.031330892,-1.078954164,1,0,0,223,393,,,3,0.326428127,1.521226009,,,0.076787774,0,0,1,0,0,0,0,0,0,16,1,15,0.172498868,0.112588609,2,2.9736213463
8.99,0,0.48206963,8.99,1,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,848,0.12870024,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.1,-0.305775062,-0.095750881,1,0,2,-0.429593756,-0.932638373,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,3,15,3,-0.90967828,-1.169956615,-0.394623518,0,0,0,5,392,,,3,-0.759413409,1.515404588,,,0.076787774,1,0,0,0,0,0,0,0,0,18,1,34,1.04892557,2.073413692,4,3.1724631868
9.59,0,0.48206963,9.59,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,766,-0.103365214,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,2,79,0,-1.281653063,-0.363406954,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,16,1,38,0.172498868,2.486218972,2,2.4039281496
9.9,-20,0.336647142,9.9,1,37,0.578438824,1,2,45k-65k,55,-0.443413637,2,827,0.069268843,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.68,-0.305775062,2.647776904,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,2,4,0,-1.281653063,-1.308582338,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,9,0.172498868,-0.506619312,4,3.6228514997
9.9,0,0.48206963,9.9,1,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,1136,0.943759394,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,4,173,3,-0.537703497,0.821212861,-0.394623518,0,1,0,601,,,,2,2.209217579,,,,-0.5575932,0,1,0,0,0,0,0,0,0,16,1,16,0.172498868,0.215789929,2,3.9068668137
9.9,0,0.48206963,9.9,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1092,0.819236468,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,3,169,7,-0.90967828,0.770803507,0.517817344,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,0,1,14,0,19,-0.703927834,0.525393889,2,2.8172717461
9.9,0,0.48206963,9.9,1,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,908,0.29850423,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,3,6,2,-0.90967828,-1.283377661,-0.622733733,0,1,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,16,1,3,0.172498868,-1.125827233,2,3.0335331229
9.95,0,0.48206963,9.95,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,962,0.451327822,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.04,-0.305775062,-0.3795641,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,7,181,0,0.578220853,0.922031569,-1.078954164,1,0,0,7,831,,,3,-0.74945156,4.071008688,,,0.076787774,0,0,1,0,0,0,0,0,0,18,0,31,1.04892557,1.763809731,2,2.9246908578
9.95,0,0.48206963,9.95,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1223,1.18997518,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.38,-0.305775062,1.228710808,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,5,179,3,-0.165728714,0.896826892,-0.394623518,0,0,0,243,443,,,3,0.426046617,1.812297091,,,0.076787774,0,0,1,0,0,0,0,0,0,16,1,11,0.172498868,-0.300216672,2,3.3988400184
9.95,0,0.48206963,9.95,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1050,0.700373674,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,2,173,3,-1.281653063,0.821212861,-0.394623518,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,0,0,0,0,1,0,18,1,20,1.04892557,0.62859521,1,3.0299370592
9.95,0,0.48206963,9.95,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,916,0.321144762,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,1,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,14,0,-1.281653063,-1.182558953,-1.078954164,0,0,0,816,,,,2,3.280116342,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,13,0.172498868,-0.093814032,1,3.5961271873
9.95,0,0.48206963,9.95,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,888,0.2419029,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,4,6,0,-0.537703497,-1.283377661,-1.078954164,1,0,0,143,,,,2,-0.072045831,,,,-0.5575932,1,0,0,0,0,0,0,0,0,18,1,0,1.04892557,-1.435431194,2,3.2280046301
9.97,0,0.48206963,9.97,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1273,1.331478505,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.67,-0.305775062,2.600474701,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,7,19,5,0.578220853,-1.119547261,0.061596913,0,0,0,168,72,7,649,5,0.052477281,-0.347450338,-0.722232958,3.589931941,1.345549722,0,0,0,1,0,0,0,0,0,12,1,33,-1.580354536,1.970212372,1,4.4645114196
9.97,0,0.48206963,9.97,1,17,-1.517910626,,1,45k-65k,55,-0.443413637,2,1347,1.540903427,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.13,-0.305775062,0.046155728,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,7,5,4,0.578220853,-1.295979999,-0.166513302,0,1,0,25,74,4,479,5,-0.659794919,-0.335807494,-0.741753716,2.460985517,1.345549722,1,0,0,0,0,0,0,0,0,18,1,25,1.04892557,1.14460181,6,3.8333137485
9.99,-10,0.409358386,9.99,1,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,979,0.499438952,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.65,-0.305775062,2.505870294,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,6,181,3,0.20624607,0.922031569,-0.394623518,0,1,0,167,,,,2,0.047496357,,,,-0.5575932,1,0,0,0,0,0,0,0,0,16,1,3,0.172498868,-1.125827233,1,4.4522610039
9.99,-10,0.409358386,9.99,1,37,0.578438824,2,2,45k-65k,55,-0.443413637,2,896,0.264543432,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.71,-0.305775062,2.789683514,1,0,2,-0.429593756,-0.932638373,1,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,5,171,0,-0.165728714,0.796008184,-1.078954164,1,0,0,55,1,28,144,5,-0.510367185,-0.760771274,-0.585587654,0.236296977,1.345549722,0,0,0,0,1,0,0,0,0,16,1,16,0.172498868,0.215789929,4,4.4218747935
9.99,0,0.48206963,9.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1019,0.612641613,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.27,-0.305775062,0.708386573,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,4,18,4,-0.537703497,-1.132149599,-0.166513302,0,0,0,471,,,,2,1.561697397,,,,-0.5575932,1,0,0,0,0,0,0,0,0,18,1,5,1.04892557,-0.919424593,2,3.2203002842
9.99,0,0.48206963,9.99,1,17,-1.517910626,1,1,45k-65k,55,-0.443413637,2,1004,0.570190615,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.05,-0.305775062,-0.332261897,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,5,67,3,-0.165728714,-0.514635015,-0.394623518,1,1,0,49,262,,,3,-0.540252732,0.758619774,,,0.076787774,1,0,0,0,0,0,0,0,0,14,1,11,-0.703927834,-0.300216672,6,3.7369866934
9.99,0,0.48206963,9.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,905,0.290014031,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.29,-0.305775062,0.802990979,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,1,167,1,-1.653627847,0.74559883,-0.850843949,0,0,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,18,1,14,1.04892557,0.009387289,1,3.153268289
10,0,0.48206963,10,1,17,-1.517910626,,1,45k-65k,55,-0.443413637,2,1343,1.529583161,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,5,171,1,-0.165728714,0.796008184,-0.850843949,1,1,0,234,10,65,902,5,0.381218296,-0.708378479,-0.344831642,5.270069854,1.345549722,0,0,1,0,0,0,0,0,0,16,1,11,0.172498868,-0.300216672,6,4.094742586
10.19,0,0.48206963,10.19,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,839,0.103229642,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.864570794,2,2,7,0,-1.281653063,-1.270775322,-1.078954164,0,0,0,133,,,,2,-0.121855076,,,,-0.5575932,0,0,1,0,0,0,0,0,0,16,1,7,0.172498868,-0.713021953,2,3.21066084
10.9,0,0.48206963,10.9,1,37,0.578438824,2,1,45k-65k,55,-0.443413637,2,1015,0.601321347,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.42,-0.305775062,1.417919621,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,175,4,-1.281653063,0.846417538,-0.166513302,1,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,17,1.04892557,0.318991249,4,3.3413918464
11.89,0,0.48206963,11.89,1,37,0.578438824,3,1,45k-65k,55,-0.443413637,2,829,0.074928976,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.72,-0.305775062,2.836985717,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,2,12,3,-1.281653063,-1.20776363,-0.394623518,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,14,1,6,-0.703927834,-0.816223273,4,3.8722096276
11.93,-47.2,0.138872557,11.93,1,17,-1.517910626,3,3,45k-65k,55,-0.443413637,2,1002,0.564530482,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.56,-0.305775062,2.080150466,0.5,0.5,5,1.540561103,0.37366374,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,9,172,7,1.322170419,0.808610523,0.517817344,1,1,1,5,3,3,14,5,-0.759413409,-0.749128431,-0.748260635,-0.627014994,1.345549722,1,0,0,0,0,0,0,0,0,16,0,23,0.172498868,0.93819917,6,3.8724126159
11.94,0,0.48206963,11.94,1,37,0.578438824,2,1,45k-65k,55,-0.443413637,2,1335,1.506942629,0,0,0,1,0,0,0,1,-0.677308354,-0.834975019,-0.743819183,2.352981093,0,0,0.19,-0.305775062,0.329968948,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,4,31,2,-0.537703497,-0.9683192,-0.622733733,0,0,0,,,,,1,,,,,-1.191974174,0,0,0,1,0,0,0,0,0,16,0,30,0.172498868,1.660608411,1,3.2832905704
11.97,0,0.48206963,11.97,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1012,0.592831147,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0,-0.305775062,-0.568772913,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1.402691609,2,2,166,0,-1.281653063,0.732996492,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,13,1.04892557,-0.093814032,1,2.9048858503
11.99,-2,0.467527382,11.99,1,35,0.368803879,1,2,45k-65k,55,-0.443413637,2,1279,1.348458904,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.27,-0.305775062,0.708386573,1,0,2,-0.429593756,-0.932638373,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,11,177,2,2.066119986,0.871622215,-0.622733733,0,0,0,26,2,773,,4,-0.654813995,-0.754949852,4.26206718,,0.711168748,0,0,0,0,1,0,0,0,0,14,1,24,-0.703927834,1.04140049,3,3.0867784147
11.99,0,0.48206963,11.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,1220,1.18148498,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.18,-0.305775062,0.282666744,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,1,172,0,-1.653627847,0.808610523,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,17,1.04892557,0.318991249,2,2.9445761582
11.99,0,0.48206963,11.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1030,0.643772344,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.06,-0.305775062,-0.284959694,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,4,10,5,-0.537703497,-1.232968307,0.061596913,0,0,0,403,,,,2,1.222994533,,,,-0.5575932,0,0,0,0,0,0,0,1,0,9,1,8,-2.894994589,-0.609820632,2,2.8180155712
11.99,0,0.48206963,11.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1007,0.578680815,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.06,-0.305775062,-0.284959694,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,6,174,3,0.20624607,0.833815199,-0.394623518,1,0,0,239,,,,2,0.406122919,,,,-0.5575932,0,0,0,0,0,0,0,0,1,18,1,5,1.04892557,-0.919424593,2,3.3013442857
11.99,0,0.48206963,11.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,916,0.321144762,0,1,0,0,0,1,0,0,-0.677308354,1.940173391,-0.743819183,-0.666278948,0,0,0.42,-0.305775062,1.417919621,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.864570794,2,2,167,4,-1.281653063,0.74559883,-0.166513302,0,0,0,225,,,,2,0.336389976,,,,-0.5575932,0,0,0,0,1,0,0,0,0,14,0,3,-0.703927834,-1.125827233,4,3.0048047191
11.99,0,0.48206963,11.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,827,0.069268843,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.38,-0.305775062,1.228710808,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,2,21,0,-1.281653063,-1.094342584,-1.078954164,0,0,0,,,,,1,,,,,-1.191974174,0,0,1,0,0,0,0,0,0,18,1,24,1.04892557,1.04140049,2,2.9480700626
11.99,0,0.48206963,11.99,1,37,0.578438824,,1,45k-65k,55,-0.443413637,2,34,-2.174973896,0,0,1,0,0,0,1,0,-0.677308354,-0.834975019,2.104691659,-0.666278948,0,0,0.36,-0.305775062,1.134106402,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.864570794,2,1,0,0,-1.653627847,-1.358991692,-1.078954164,1,0,0,,,,,1,,,,,-1.191974174,1,0,0,0,0,0,0,0,0,18,1,29,1.04892557,1.557407091,2,4.3012235924
11.99,0,0.48206963,11.99,1,37,0.578438824,1,1,45k-65k,55,-0.443413637,2,1309,1.433360899,1,0,0,0,1,0,0,0,2.439381338,-0.834975019,-0.743819183,-0.666278948,0,0,0.07,-0.305775062,-0.237657491,1,0,1,-0.429593756,-1.368072411,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.864570794,2,6,23,7,0.20624607,-1.069137907,0.517817344,0,0,0,,,,,1,,,,,-1.191974174,0,1,0,0,0,0,0,0,0,16,1,5,0.172498868,-0.919424593,2,2.9556911716
