PRICE,DISCOUNT_AMT,AMT,QTY,age,educ,size_hh,income_cat,income_est,Min_TIER,TENURE,sales_prop,spring_prop,fall_prop,holiday_prop,bts_prop,clearance_pcnt,RETAIL,WEB,PROD_CATEGORY_COUNT,pcnt_m_casual_bottoms,pcnt_m_knits,pcnt_m_shirts,pcnt_m_suits,pcnt_w_denim,pcnt_w_dress,pcnt_w_knit_tops,pcnt_w_pants,pcnt_w_sweaters,pcnt_w_woven_tops,prop_m_prod,prop_f_prod,TIER,product_category_count,em_received_ty,dm_received_ty,days90,profile,is_redeemer,timeuntil_2,timeuntil_3,timeuntil_4,timeuntil_5,up_trans,management_occ,technical_occ,professinal_occ,sales_occ,officeadmin_occ,bluecollar_occ,farmer_occ,other_occ,retired_occ,EDUC_YEARS,MARRIED,LENGTH_OF_RESIDENCE,CLUSTER,DISTANCE
39.95,0,39.95,1,37,1,1,65k-85k,75,2,1344,0,0,0,1,0,0.09,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,7,179,0,0,0,0,19,44,13,22,5,0,0,1,0,0,0,0,0,0,16,1,11,1,3.780558123
39.95,0,39.95,1,37,1,1,65k-85k,75,2,998,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,9,5,0,0,0,,,,,1,0,0,0,0,0,0,0,1,0,9,1,20,1,2.903028179
39.95,0,39.95,1,37,1,1,65k-85k,75,2,836,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,4,175,9,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,18,1,24,1,2.827319165
39.99,0,39.99,1,37,1,1,65k-85k,75,2,1338,0,1,0,0,0,0.26,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,128,7,0,1,0,795,,,,2,1,0,0,0,0,0,0,0,0,16,1,12,1,4.430133441
41.94,-27.96,41.94,1,37,,2,45k-65k,55,2,302,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,4,173,0,0,0,1,,,,,1,0,0,1,0,0,0,0,0,0,16,0,21,1,3.407554242
41.94,0,41.94,1,37,1,1,85k-115,105,2,1205,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,177,3,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,18,1,23,1,3.707657198
44,-44,44,1,37,1,2,45k-65k,55,2,1351,0,0,0,1,0,0.06,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,5,172,6,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,0,26,1,3.044646766
44.9,-15,44.9,1,37,1,1,45k-65k,55,2,1296,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,0,0,0,500,,,,2,0,0,0,1,0,0,0,0,0,16,1,7,1,3.864740954
49,-49,49,1,37,,1,45k-65k,55,2,1006,0,0,0,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,2,3,170,2,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,7,1,2.896073349
49,0,49,1,37,,1,85k-115,105,2,1180,0,0,0,1,0,0.16,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,50,0,1,0,0,,,,,1,1,0,0,0,0,0,0,0,0,14,1,17,1,2.845427824
49.9,0,49.9,1,37,0,1,85k-115,105,2,761,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,2,97,0,0,0,0,516,,,,2,1,0,0,0,0,0,0,0,0,16,1,4,1,2.617316762
49.9,0,49.9,1,37,0,1,85k-115,105,2,1105,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,172,5,1,0,0,408,,,,2,0,0,0,0,0,0,0,1,0,12,0,49,1,2.725098374
49.9,0,49.9,1,37,1,1,85k-115,105,2,645,0.18,0,0,0.82,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,2,172,4,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,21,1,2.514276496
50,0,50,1,37,1,1,85k-115,105,2,1274,0,0,1,0,0,0.36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,10,3,0,0,0,305,,,,2,1,0,0,0,0,0,0,0,0,18,0,17,1,3.853793128
50,0,50,1,37,1,1,85k-115,105,2,789,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,177,0,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,16,1,11,1,2.700347367
50.36,-5.6,50.36,1,37,0,,45k-65k,55,2,1008,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,5,9,6,1,0,0,161,151,,,3,1,0,0,0,0,0,0,0,0,18,1,17,1,2.908570715
52.8,-35.2,52.8,1,37,1,2,45k-65k,55,2,1071,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,5,4,0,0,0,0,,,,,1,0,0,0,0,0,1,0,0,0,12,1,24,1,2.896497338
52.8,0,52.8,1,17,0,1,85k-115,105,2,1032,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,3,4,3,0,1,0,687,,,,2,0,0,1,0,0,0,0,0,0,16,0,16,1,4.343603389
52.91,-18.19,52.91,1,37,0,1,45k-65k,55,2,1233,0,0,0,1,0,0,0.8,0.2,4,0,0,0,0,0,0,0,0,0,0,0,1,2,6,9,6,0,0,0,155,336,9,68,5,0,0,1,0,0,0,0,0,0,14,1,33,1,3.768889283
54.59,0,54.59,1,37,1,1,85k-115,105,2,1334,1,0,0,0,0,0.04,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,6,97,0,1,0,0,400,61,32,49,5,0,0,0,1,0,0,0,0,0,12,1,4,1,3.118482604
59.9,0,59.9,1,37,1,1,85k-115,105,2,1314,0,1,0,0,0,0.38,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,3,9,1,0,0,0,1183,,,,2,1,0,0,0,0,0,0,0,0,9,1,22,1,5.972378469
59.9,0,59.9,1,37,1,2,85k-115,105,2,1025,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,0,0,0,0,21,,,,2,0,0,1,0,0,0,0,0,0,18,1,3,1,3.162511902
59.9,0,59.9,1,37,1,2,85k-115,105,2,1148,0.29,0,0,0.71,0,0.07,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,6,169,0,1,0,0,208,222,12,,4,0,0,1,0,0,0,0,0,0,16,0,9,1,2.549481659
61.6,0,61.6,1,37,1,1,85k-115,105,2,1346,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,4,5,2,1,0,0,973,114,19,,4,0,0,0,0,1,0,0,0,0,14,0,10,1,5.047231467
64,0,64,1,17,1,1,85k-115,105,2,890,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,5,173,5,0,1,0,598,,,,2,0,0,0,0,0,1,0,0,0,12,1,18,1,3.398991624
64.9,-15,64.9,1,37,1,1,45k-65k,55,2,967,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,3,172,9,0,0,0,303,,,,2,0,0,1,0,0,0,0,0,0,18,0,22,1,2.691681536
64.9,-15,64.9,1,17,1,2,45k-65k,55,2,905,0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,2,2,11,3,0,1,0,,,,,1,0,1,0,0,0,0,0,0,0,16,1,24,1,3.514452336
69.9,0,69.9,1,37,1,1,85k-115,105,2,1001,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,6,12,0,0,0,462,,,,2,1,0,0,0,0,0,0,0,0,16,1,3,1,2.805624705
69.9,0,69.9,1,37,1,1,85k-115,105,2,1208,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,171,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,16,1,1,1,3.687438365
69.9,0,69.9,1,37,1,1,85k-115,105,2,943,0,0,1,0,0,0.31,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,176,4,1,0,0,554,,,,2,0,0,0,1,0,0,0,0,0,14,1,16,1,3.682806011
69.9,0,69.9,1,37,1,1,85k-115,105,2,903,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,26,9,0,0,0,,,,,1,0,0,0,0,0,0,0,1,0,14,1,22,1,2.645800292
79.9,0,79.9,1,37,1,1,115k-12,115,2,917,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,3,26,4,0,0,0,463,,,,2,1,0,0,0,0,0,0,0,0,18,1,4,1,2.700945043
79.9,0,79.9,1,37,1,1,115k-12,115,2,780,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,3,173,9,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,0,8,1,2.902565615
89,-89,89,1,37,1,2,45k-65k,55,2,1233,0,0,0,1,0,0.33,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,4,19,0,0,0,0,5,293,,,3,0,0,1,0,0,0,0,0,0,14,1,9,1,3.619894634
94.8,0,94.8,1,37,1,1,115k-12,115,2,1251,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,5,0,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,14,0,22,1,3.859834602
98,0,98,1,37,1,1,gt125k,135,2,1288,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,4,4,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,16,1,17,1,3.428657538
98,0,98,1,37,1,1,gt125k,135,2,678,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,4,12,1,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,18,1,13,1,3.929305829
99,-99,99,1,37,1,2,45k-65k,55,2,1178,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,8,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,12,0,2,1,3.01156484
99,-40,99,1,37,1,2,45k-65k,55,2,1015,0,0,0,1,0,0.09,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,6,169,9,1,0,0,13,3,40,306,5,0,1,0,0,0,0,0,0,0,18,0,2,1,3.553042197
100,0,100,1,47,1,1,gt125k,135,2,413,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,165,0,1,1,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,16,1,4.312088645
108,0,108,1,37,1,1,gt125k,135,2,1101,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,177,3,0,0,0,213,211,,,3,0,0,0,0,0,1,0,0,0,14,0,11,1,3.071127884
118,0,118,1,37,1,1,gt125k,135,2,1275,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,36,5,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,18,1,3.206103856
125,0,125,1,37,2,1,gt125k,135,2,869,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,1,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,22,1,3.872371682
133.6,-40,133.6,1,37,2,2,45k-65k,55,2,963,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,4,114,0,1,0,0,630,,,,2,1,0,0,0,0,0,0,0,0,18,1,19,1,3.662483325
166.8,0,166.8,1,17,2,1,gt125k,135,2,1262,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,6,6,8,1,1,0,541,,,,2,0,0,0,0,0,0,0,1,0,12,1,22,1,4.341500178
166.8,0,166.8,1,37,2,1,gt125k,135,2,1013,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,14,0,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,18,0,45,1,3.056122556
5.45,0,10.9,2,37,3,1,45k-65k,55,2,1267,0,0,0,1,0,0.47,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,8,5,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,16,1,9,1,3.727287631
6.38,-5,12.76,2,17,1,2,45k-65k,55,2,1030,1,0,0,0,0,0.13,1,0,3,0,0,0,0,0,0,0.391,0,0,0,0,1,2,4,10,1,0,1,0,950,,,,2,0,0,0,1,0,0,0,0,0,18,1,18,1,4.496385657
6.54,-8.72,13.08,2,37,1,2,45k-65k,55,2,1176,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,4,6,0,0,0,0,364,,,,2,1,0,0,0,0,0,0,0,0,16,1,18,1,2.744133487
8.74,0,17.48,2,37,2,2,65k-85k,75,2,1118,0,0,1,0,0,0.48,1,0,2,0,0,0,0,0,0,0.4,0,0,0,0,1,2,4,5,0,0,0,0,608,,,,2,1,0,0,0,0,0,0,0,0,16,1,6,1,4.226093609
9.2,0,18.4,2,37,1,1,65k-85k,75,2,1257,0,0,0,1,0,0.49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,4,165,1,0,0,0,633,,,,2,1,0,0,0,0,0,0,0,0,14,1,27,1,3.695600658
9.59,0,19.18,2,37,1,2,65k-85k,75,2,1172,1,0,0,0,0,0.63,1,0,2,0,0,0,0,0,0,0.344,0,0,0,0.66,0.34,2,3,99,0,0,0,0,910,,,,2,0,0,0,0,0,0,0,0,1,14,0,22,1,4.437378749
9.95,0,19.9,2,37,1,1,65k-85k,75,2,1254,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0.5,0,0,0,0,1,2,5,9,3,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,14,1,11,1,2.977032632
10.22,0,20.44,2,37,1,2,65k-85k,75,2,811,0,0,0,1,0,0.28,1,0,2,0,0,0,0,0,0,0,0,0,0.733,0.27,0.73,2,5,101,0,0,1,0,168,,,,2,0,0,0,0,0,0,0,0,1,14,1,22,1,2.444081872
11.45,-15.9,22.9,2,37,1,2,45k-65k,55,2,1218,0.34,0,0,0.66,0,0.13,0.75,0.25,2,0,0,0,0,0,0,0,0,0,0,1,0,2,5,17,10,0,0,0,61,135,6,1,5,0,0,1,0,0,0,0,0,0,18,1,32,1,3.339322421
11.92,-31.92,23.84,2,37,1,2,45k-65k,55,2,1303,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,3,169,0,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,18,0,12,1,3.822339428
12.49,-25,24.98,2,37,1,2,45k-65k,55,2,897,1,0,0,0,0,0.16,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,4,179,10,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,16,1,2.846420425
13.455,-2.99,26.91,2,37,1,2,45k-65k,55,2,1033,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0.667,0,0,0,0,1,2,3,9,3,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,14,1,13,1,2.954385837
14.165,0,28.33,2,17,1,2,65k-85k,75,2,1219,0.39,0,0,0.62,0,0.05,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,6,169,9,1,1,0,13,65,6,475,5,0,0,0,1,0,0,0,0,0,16,1,3,1,3.631003332
14.225,0,28.45,2,37,1,2,65k-85k,75,2,1292,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,7,8,6,0,0,0,494,,,,2,0,0,0,0,0,1,0,0,0,14,0,22,1,2.888235478
14.95,-29.9,29.9,2,37,1,1,45k-65k,55,2,903,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0.667,0,1,2,3,14,2,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,11,1,2.89724579
14.98,0,29.96,2,17,1,2,65k-85k,75,2,750,0,0,0.6,0.4,0,0.4,1,0,2,0,0,0,0,0,0,0,0,0,0.4,0.6,0.4,2,2,93,0,0,1,0,291,,,,2,0,0,0,0,0,1,0,0,0,16,0,6,1,2.903376233
15.87,0,31.74,2,37,1,1,65k-85k,75,2,1021,0,0,0,1,0,0.43,1,0,2,0,0,0,0,0,0,0.566,0.434,0,0,0,1,2,3,173,3,1,0,0,19,52,284,,4,1,0,0,0,0,0,0,0,0,18,1,36,1,3.622767797
16.92,-15,33.84,2,37,1,2,45k-65k,55,2,1275,0,0,0,1,0,0.12,1,0,3,0,0,0,0,0,0,0.736,0,0,0,0,1,2,7,9,10,1,0,0,184,6,350,,4,1,0,0,0,0,0,0,0,0,18,1,22,1,3.242922085
16.995,0,33.99,2,37,1,2,65k-85k,75,2,653,0.26,0,0,0.74,0,0.26,1,0,2,0,0,0,0,0,0,0,0,0,0.264,0,1,2,2,171,0,0,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,8,1,2.5783727
18.4,0,36.8,2,37,1,1,,,2,1315,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,6,24,8,0,0,0,592,11,1,,4,0,0,1,0,0,0,0,0,0,18,1,17,1,4.281088654
18.7,0,37.4,2,37,1,1,65k-85k,75,2,915,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,3,32,0,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,14,1,5,1,2.772068274
18.7,0,37.4,2,37,1,1,65k-85k,75,2,1002,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0.467,0,0,0.533,0,1,2,3,0,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,18,1,10,1,2.8472589
18.7,0,37.4,2,37,1,2,65k-85k,75,2,666,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0.801,0,0,1,2,2,4,0,1,1,0,,,,,1,0,1,0,0,0,0,0,0,0,18,1,16,1,2.893342281
18.72,0,37.44,2,37,1,2,65k-85k,75,2,857,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,10,0,0,0,0,566,,,,2,1,0,0,0,0,0,0,0,0,14,0,22,1,2.756616042
19.9,-13,39.8,2,37,1,2,45k-65k,55,2,1203,0,1,0,0,0,0.11,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,6,9,0,0,0,0,919,,,,2,0,0,1,0,0,0,0,0,0,16,1,18,1,4.770337731
19.9,0,39.8,2,37,1,1,65k-85k,75,2,1288,0,0,0,1,0,0.07,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,6,136,4,1,0,0,1,103,371,503,5,0,0,0,0,1,0,0,0,0,12,0,20,1,3.6369909
19.9,0,39.8,2,37,1,1,65k-85k,75,2,1140,0,0,0,1,0,0.22,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,7,21,3,1,0,0,473,,,,2,0,0,0,0,0,0,0,1,0,14,1,20,1,2.83429663
19.95,0,39.9,2,37,1,1,65k-85k,75,2,1299,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,3,7,0,0,0,0,,,,,1,0,0,0,0,0,0,0,0,1,16,1,2,1,3.143247334
19.95,0,39.9,2,37,1,1,65k-85k,75,2,1186,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,174,3,1,0,0,103,387,,,3,0,1,0,0,0,0,0,0,0,12,0,5,1,3.261667749
19.95,0,39.9,2,17,1,2,65k-85k,75,2,642,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0.375,0.625,0,0,0,1,2,4,25,2,0,1,0,364,,,,2,0,1,0,0,0,0,0,0,0,18,0,23,1,3.181761389
19.995,-39.99,39.99,2,17,1,2,45k-65k,55,2,813,0,0,0,1,0,0.57,1,0,3,0,0,0,0,0,0,0,0.5,0,0,0,1,2,4,26,4,0,1,0,,,,,1,0,0,0,0,1,0,0,0,0,14,0,2,1,4.259913015
20.22,0,40.44,2,37,1,2,65k-85k,75,2,664,0,0,0,1,0,0.44,1,0,2,0,0,0,0,0,0,0,0,0,0,0.45,0.56,2,2,7,0,1,0,0,,,,,1,0,0,1,0,0,0,0,0,0,18,1,3,1,3.142859139
20.88,-4.64,41.76,2,17,1,2,45k-65k,55,2,1255,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0.861,0,0,0,0,0,1,2,5,174,0,0,1,0,,,,,1,0,0,0,0,0,0,0,1,0,16,1,22,1,3.603960623
21.2,0,42.4,2,37,,1,85k-115,105,2,779,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,22,0,0,0,0,,,,,1,0,0,0,1,0,0,0,0,0,18,1,3,1,2.691243987
21.47,0,42.94,2,37,1,1,85k-115,105,2,639,0.42,0,0,0.58,0,0.42,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,175,9,1,0,0,,,,,1,0,1,0,0,0,0,0,0,0,18,1,10,1,3.031382247
22.32,-29.95,44.64,2,37,1,2,45k-65k,55,2,668,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,3,93,0,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,4,1,2.755445566
22.45,0,44.9,2,37,1,2,85k-115,105,2,1222,0.37,0,0,0.63,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,2,4,114,0,0,0,0,14,,,,2,1,0,0,0,0,0,0,0,0,18,1,18,1,2.660045359
22.475,0,44.95,2,37,1,1,,,2,835,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,2,2,107,4,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,18,1,2,1,2.690341335
23.09,0,46.18,2,37,1,1,85k-115,105,2,288,0.23,0,0,0.77,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,176,3,1,0,0,,,,,1,0,0,1,0,0,0,0,0,0,16,1,10,1,2.970009321
23.42,-15,46.84,2,17,,2,45k-65k,55,2,355,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,2,2,165,0,1,1,0,,,,,1,0,0,0,1,0,0,0,0,0,16,1,14,1,3.809207406
23.425,0,46.85,2,37,1,,85k-115,105,2,981,,,,,,0.21,1,0,3,0,0,0,0,0,0,0.361,0,0.639,0,,,2,5,105,2,0,1,0,615,72,,,3,0,0,1,0,0,0,0,0,0,16,1,13,1,1.918361802
23.87,-88.75,47.74,2,17,,1,45k-65k,55,2,1303,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0.535,0,0,1,2,3,92,0,1,1,0,7,,,,2,0,0,0,0,0,0,0,0,1,14,1,9,1,3.832835531
24.25,-18.79,48.5,2,37,,2,45k-65k,55,2,1351,0,0,0.26,0.74,0,0,1,0,3,0,0,0,0,0,0.26,0.74,0,0,0,0,1,2,4,0,0,0,0,0,58,,,,2,1,0,0,0,0,0,0,0,0,16,1,25,1,3.120276684
24.445,0,48.89,2,17,1,2,85k-115,105,2,1192,0,0,0,1,0,0.33,1,0,2,0,0,0,0,0,0.491,0.509,0,0,0,0,1,2,6,179,9,1,1,1,99,115,83,175,5,1,0,0,0,0,0,0,0,0,18,1,15,1,4.011087079
24.46,0,48.92,2,37,1,1,85k-115,105,2,820,0,0,0.29,0.71,0,0.18,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,1,12,4,1,0,0,275,,,,2,1,0,0,0,0,0,0,0,0,9,1,22,1,2.286094512
24.9,0,49.8,2,37,1,1,85k-115,105,2,1163,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,7,173,0,0,0,0,756,,,,2,0,0,0,0,0,0,0,1,0,14,0,14,1,4.212971501
24.925,0,49.85,2,37,2,,85k-115,105,2,924,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0.399,0.601,0,0,1,2,7,174,9,0,0,0,62,57,1,468,5,0,0,1,0,0,0,0,0,0,18,0,34,1,3.37024534
24.925,0,49.85,2,37,2,3,85k-115,105,2,922,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0.499,0,0,0,0,1,2,6,74,0,1,0,0,192,,,,2,0,0,0,0,1,0,0,0,0,16,1,16,1,2.468691332
24.95,-10,49.9,2,37,2,2,45k-65k,55,2,298,0.4,0,0,0.6,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,95,0,0,0,1,,,,,1,0,0,0,0,0,0,0,1,0,18,1,11,1,2.872109516
24.95,0,49.9,2,17,1,1,85k-115,105,2,1104,0,0,0,1,0,0.05,1,0,2,0,0,0,0,0,0.6,0,0,0,0,0,1,2,6,177,7,0,1,0,165,301,,,3,0,0,0,1,0,0,0,0,0,16,0,7,1,3.404000173
25.415,0,50.83,2,37,1,2,85k-115,105,2,1233,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,169,5,0,0,0,,,,,1,0,1,0,0,0,0,0,0,0,16,1,10,1,2.857232917
25.435,-28.93,50.87,2,33,1,1,45k-65k,55,2,1218,0,1,0,0,0,0.14,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,5,181,0,0,0,0,980,,,,2,0,0,0,0,1,0,0,0,0,14,1,3,1,5.029900166
26.2,-52.4,52.4,2,17,3,2,45k-65k,55,2,855,0,0,0,1,0,0,1,0,3,0,0,0,0,0.762,0,0.238,0,0,0,0,1,2,5,10,3,0,1,0,2,,,,2,0,0,1,0,0,0,0,0,0,18,1,20,1,3.785329709
26.24,0,52.48,2,37,0,2,85k-115,105,2,1171,0.39,0,0,0.61,0,0.8,1,0,2,0,0,0,0,0,0,0,0,0.39,0.61,0,1,2,4,55,4,0,0,0,414,,,,2,0,0,1,0,0,0,0,0,0,16,1,4,1,4.082678753
26.75,-3.5,53.5,2,37,0,2,45k-65k,55,2,1002,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,3,15,3,0,0,0,,,,,1,1,0,0,0,0,0,0,0,0,14,1,5,1,2.944458767
26.94,-35.92,53.88,2,37,2,2,45k-65k,55,2,1212,0,0,0,1,0,0.32,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,5,175,0,1,0,0,189,153,170,,4,0,0,1,0,0,0,0,0,0,12,1,33,1,3.30314288
26.94,0,53.88,2,17,2,2,85k-115,105,2,1114,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0.333,0.667,0,0,0,1,2,12,174,9,1,1,0,25,61,47,48,5,0,0,1,0,0,0,0,0,0,18,0,3,1,3.91214764
27.45,-54.9,54.9,2,37,1,1,45k-65k,55,2,1309,0,0,0,1,0,0.24,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,2,4,161,5,1,0,0,118,546,,,3,1,0,0,0,0,0,0,0,0,14,1,3,1,4.029125562
27.45,0,54.9,2,37,1,2,85k-115,105,2,798,0.24,0,0,0.76,0,0.08,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,5,10,6,0,0,0,37,,,,2,1,0,0,0,0,0,0,0,0,16,1,4,1,2.628429425
27.45,0,54.9,2,37,1,2,85k-115,105,2,637,0,0,0,1,0,0.22,1,0,3,0,0,0,0,0,0,0,0,0.454,0.546,0,1,2,3,12,0,0,0,0,5,,,,2,0,1,0,0,0,0,0,0,0,16,1,12,1,3.279112434
